in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
-1.6,-0.2,2,0.00961,1074.71698,0.004805,57.64687,0.322464,0.161232,False,dy_4-1.6_dx_0-0.2_dy_02.png
-1.2,-0.2,2,0.01115,994.99245,0.005575,60.689922,0.357423,0.178711,False,dy_4-1.2_dx_0-0.2_dy_02.png
-0.8,-0.2,2,0.014286,924.167449,0.007143,68.566467,0.335083,0.167542,False,dy_4-0.8_dx_0-0.2_dy_02.png
-0.4,-0.2,2,0.020258,865.18297,0.010129,73.784245,0.291098,0.145549,False,dy_4-0.4_dx_0-0.2_dy_02.png
0,-0.2,2,0.0292,821.480678,0.0146,78.182662,0.346823,0.173412,False,dy_40_dx_0-0.2_dy_02.png
0.4,-0.2,2,0.036562,796.901363,0.018281,136.404338,0.283466,0.141733,True,dy_40.4_dx_0-0.2_dy_02.png
0.8,-0.2,2,0.03588,795.456229,0.01794,96.014364,0.151627,0.075814,False,dy_40.8_dx_0-0.2_dy_02.png
1.2,-0.2,2,0.021162,819.697512,0.010581,94.823123,0.085958,0.042979,False,dy_41.2_dx_0-0.2_dy_02.png
1.6,-0.2,2,0.011025,867.816768,0.005512,98.689806,0.069723,0.034862,False,dy_41.6_dx_0-0.2_dy_02.png
2,-0.2,2,0.008059,934.102473,0.004029,121.288731,0.052536,0.026268,False,dy_42_dx_0-0.2_dy_02.png
-2,0,2,0.009164,1142.619498,0.004582,53.50788,0.305012,0.152506,False,dy_4-2_dx_00_dy_02.png
-1.6,0,2,0.009877,1055.100188,0.004938,55.210996,0.316594,0.158297,False,dy_4-1.6_dx_00_dy_02.png
-1.2,0,2,0.011413,973.812673,0.005706,58.068975,0.342234,0.171117,False,dy_4-1.2_dx_00_dy_02.png
-0.8,0,2,0.014453,900.972793,0.007227,67.39328,0.324234,0.162117,False,dy_4-0.8_dx_00_dy_02.png
-0.4,0,2,0.019802,839.372824,0.009901,69.102612,0.258932,0.129466,False,dy_4-0.4_dx_00_dy_02.png
0,0,2,0.026373,792.354452,0.013186,72.000687,0.284901,0.14245,False,dy_40_dx_00_dy_02.png
0.4,0,2,0.03056,764.021105,0.01528,136.10257,0.240407,0.120203,False,dy_40.4_dx_00_dy_02.png
0.8,0,2,0.033082,759.680555,0.016541,94.519356,0.150761,0.075381,False,dy_40.8_dx_00_dy_02.png
1.2,0,2,0.019488,783.921838,0.009744,97.356778,0.085435,0.042718,False,dy_41.2_dx_00_dy_02.png
1.6,0,2,0.009679,834.93651,0.004839,106.181422,0.064186,0.032093,False,dy_41.6_dx_00_dy_02.png
2,0,2,0.007772,904.976247,0.003886,124.146693,0.048657,0.024328,False,dy_42_dx_00_dy_02.png
-2,0.2,2,0.009489,1127.718895,0.004744,57.110194,0.299937,0.149968,False,dy_4-2_dx_00.2_dy_02.png
-1.6,0.2,2,0.010234,1039.120057,0.005117,55.186685,0.310594,0.155297,False,dy_4-1.6_dx_00.2_dy_02.png
-1.2,0.2,2,0.011827,956.434242,0.005913,53.421678,0.336706,0.168353,False,dy_4-1.2_dx_00.2_dy_02.png
-0.8,0.2,2,0.014917,881.733899,0.007459,60.889132,0.313033,0.156517,False,dy_4-0.8_dx_00.2_dy_02.png
-0.4,0.2,2,0.020002,817.597299,0.010001,68.521914,0.236145,0.118073,False,dy_4-0.4_dx_00.2_dy_02.png
0,0.2,2,0.024919,767.102066,0.012459,70.055414,0.240232,0.120116,False,dy_40_dx_00.2_dy_02.png
0.4,0.2,2,0.026092,734.336635,0.013046,114.301671,0.225656,0.112828,False,dy_40.4_dx_00.2_dy_02.png
0.8,0.2,2,0.029124,726.054669,0.014562,98.212506,0.148895,0.074448,False,dy_40.8_dx_00.2_dy_02.png
1.2,0.2,2,0.01691,750.295952,0.008455,99.01006,0.084356,0.042178,False,dy_41.2_dx_00.2_dy_02.png
1.6,0.2,2,0.009033,805.25204,0.004517,109.758132,0.058358,0.029179,False,dy_41.6_dx_00.2_dy_02.png
2,0.2,2,0.008028,879.72386,0.004014,124.326633,0.050733,0.025367,False,dy_42_dx_00.2_dy_02.png
-2,0.4,2,0.009861,1115.890444,0.004931,43.62151,0.375112,0.187556,False,dy_4-2_dx_00.4_dy_02.png
-1.6,0.4,2,0.010666,1026.402779,0.005333,58.634057,0.306679,0.15334,False,dy_4-1.6_dx_00.4_dy_02.png
-1.2,0.4,2,0.012378,942.544039,0.006189,56.848789,0.328961,0.16448,False,dy_4-1.2_dx_00.4_dy_02.png
-0.8,0.4,2,0.015677,866.237375,0.007838,63.424454,0.298693,0.149346,False,dy_4-0.8_dx_00.4_dy_02.png
-0.4,0.4,2,0.020897,799.804371,0.010448,61.853989,0.287475,0.143737,False,dy_4-0.4_dx_00.4_dy_02.png
0,0.4,2,0.024851,745.891776,0.012425,62.572815,0.228557,0.114278,False,dy_40_dx_00.4_dy_02.png
0.4,0.4,2,0.023427,708.09124,0.011713,107.446672,0.194774,0.097387,False,dy_40.4_dx_00.4_dy_02.png
0.8,0.4,2,0.024201,694.277103,0.0121,107.659162,0.139682,0.069841,False,dy_40.8_dx_00.4_dy_02.png
1.2,0.4,2,0.013872,718.518386,0.006936,94.953453,0.091288,0.045644,False,dy_41.2_dx_00.4_dy_02.png
1.6,0.4,2,0.009233,779.006646,0.004617,114.64936,0.057944,0.028972,False,dy_41.6_dx_00.4_dy_02.png
2,0.4,2,0.008632,858.51357,0.004316,121.397533,0.053099,0.026549,False,dy_42_dx_00.4_dy_02.png
-2,0.6,2,0.010267,1106.845738,0.005133,48.833243,0.372983,0.186492,False,dy_4-2_dx_00.6_dy_02.png
-1.6,0.6,2,0.011154,1016.694518,0.005577,58.081481,0.309614,0.154807,False,dy_4-1.6_dx_00.6_dy_02.png
-1.2,0.6,2,0.013043,931.946776,0.006521,63.760287,0.323485,0.161743,False,dy_4-1.2_dx_00.6_dy_02.png
-0.8,0.6,2,0.016713,854.392825,0.008356,68.609413,0.295487,0.147744,False,dy_4-0.8_dx_00.6_dy_02.png
-0.4,0.6,2,0.022506,786.10076,0.011253,68.287461,0.270062,0.135031,False,dy_4-0.4_dx_00.6_dy_02.png
0,0.6,2,0.026195,729.193974,0.013098,66.791046,0.246835,0.123417,False,dy_40_dx_00.6_dy_02.png
0.4,0.6,2,0.022658,686.192061,0.011329,102.647179,0.199733,0.099866,False,dy_40.4_dx_00.6_dy_02.png
0.8,0.6,2,0.019631,664.516944,0.009815,102.15652,0.135889,0.067944,False,dy_40.8_dx_00.6_dy_02.png
1.2,0.6,2,0.01212,688.758227,0.00606,101.423888,0.08156,0.04078,False,dy_41.2_dx_00.6_dy_02.png
1.6,0.6,2,0.009965,757.107466,0.004982,114.054684,0.06038,0.03019,False,dy_41.6_dx_00.6_dy_02.png
2,0.6,2,0.009351,841.815768,0.004675,120.758578,0.054731,0.027365,False,dy_42_dx_00.6_dy_02.png
-2,0.8,2,0.010689,1100.380106,0.005344,57.081694,0.370897,0.185448,False,dy_4-2_dx_00.8_dy_02.png
-1.6,0.8,2,0.011678,1009.818543,0.005839,66.639848,0.310125,0.155062,False,dy_4-1.6_dx_00.8_dy_02.png
-1.2,0.8,2,0.013791,924.515126,0.006896,65.266332,0.325991,0.162995,False,dy_4-1.2_dx_00.8_dy_02.png
-0.8,0.8,2,0.017988,846.167779,0.008994,79.776694,0.285997,0.142998,False,dy_4-0.8_dx_00.8_dy_02.png
-0.4,0.8,2,0.024832,776.655384,0.012416,78.119709,0.262699,0.131349,False,dy_4-0.4_dx_00.8_dy_02.png
0,0.8,2,0.028997,717.652215,0.014498,76.564393,0.231255,0.115627,False,dy_40_dx_00.8_dy_02.png
0.4,0.8,2,0.023713,670.378091,0.011857,112.123461,0.171248,0.085624,False,dy_40.4_dx_00.8_dy_02.png
0.8,0.8,2,0.017415,638.409625,0.008707,105.285038,0.120543,0.060272,False,dy_40.8_dx_00.8_dy_02.png
1.2,0.8,2,0.012505,662.650908,0.006253,109.548783,0.077073,0.038536,False,dy_41.2_dx_00.8_dy_02.png
1.6,0.8,2,0.010826,741.293497,0.005413,114.943997,0.062123,0.031062,False,dy_41.6_dx_00.8_dy_02.png
2,0.8,2,0.010034,830.274009,0.005017,127.12704,0.055059,0.027529,False,dy_42_dx_00.8_dy_02.png
-2,1,2,0.011696,892.420341,0.005848,59.328352,0.37504,0.18752,False,dy_4-2_dx_01_dy_02.png
-1.6,1,2,0.012876,828.90919,0.006438,62.518667,0.306029,0.153014,False,dy_4-1.6_dx_01_dy_02.png
-1.2,1,2,0.015458,770.605945,0.007729,75.21555,0.333954,0.166977,True,dy_4-1.2_dx_01_dy_02.png
-0.8,1,2,0.020835,719.175355,0.010417,83.686954,0.280458,0.140229,True,dy_4-0.8_dx_01_dy_02.png
-0.4,1,2,0.030299,676.425865,0.015149,93.232562,0.239627,0.119813,False,dy_4-0.4_dx_01_dy_02.png
0,1,2,0.036051,643.852015,0.018025,91.617618,0.205063,0.102531,False,dy_40_dx_01_dy_02.png
0.4,1,2,0.027495,622.047252,0.013748,124.811301,0.164458,0.082229,False,dy_40.4_dx_01_dy_02.png
0.8,1,2,0.018245,610.41813,0.009123,125.105884,0.097654,0.048827,False,dy_40.8_dx_01_dy_02.png
1.2,1,2,0.013741,634.659414,0.006871,111.647578,0.078864,0.039432,False,dy_41.2_dx_01_dy_02.png
1.6,1,2,0.011784,692.962658,0.005892,123.37142,0.060621,0.03031,False,dy_41.6_dx_01_dy_02.png
2,1,2,0.010877,756.473809,0.005438,126.069355,0.055919,0.02796,False,dy_42_dx_01_dy_02.png
-2,-1,2.5,0.008864,1408.345707,0.004432,60.555412,0.418059,0.209029,False,dy_4-2_dx_0-1_dy_02.5.png
-1.6,-1,2.5,0.009652,1325.536194,0.004826,74.25281,0.375019,0.18751,False,dy_4-1.6_dx_0-1_dy_02.5.png
-1.2,-1,2.5,0.011364,1249.680373,0.005682,84.877591,0.437377,0.218688,False,dy_4-1.2_dx_0-1_dy_02.5.png
-0.8,-1,2.5,0.014942,1183.0089,0.007471,105.941085,0.422086,0.211043,False,dy_4-0.8_dx_0-1_dy_02.5.png
-0.4,-1,2.5,0.022104,1128.115675,0.011052,129.884237,0.426296,0.213148,False,dy_4-0.4_dx_0-1_dy_02.5.png
0,-1,2.5,0.032693,1087.572253,0.016347,145.323081,0.392384,0.196192,False,dy_40_dx_0-1_dy_02.5.png
0.4,-1,2.5,0.036434,1063.394196,0.018217,165.740222,0.32553,0.162765,False,dy_40.4_dx_0-1_dy_02.5.png
0.8,-1,2.5,0.029943,1056.716187,0.014971,108.985954,0.149615,0.074807,False,dy_40.8_dx_0-1_dy_02.5.png
1.2,-1,2.5,0.022915,1067.82678,0.011458,104.544869,0.086163,0.043082,False,dy_41.2_dx_0-1_dy_02.5.png
1.6,-1,2.5,0.017852,1096.238591,0.008926,104.416736,0.064344,0.032172,False,dy_41.6_dx_0-1_dy_02.5.png
2,-1,2.5,0.014297,1140.588673,0.007149,120.006238,0.055244,0.027622,False,dy_42_dx_0-1_dy_02.5.png
-2,-0.8,2.5,0.008746,1369.992397,0.004373,57.238174,0.411249,0.205625,False,dy_4-2_dx_0-0.8_dy_02.5.png
-1.6,-0.8,2.5,0.009467,1285.947329,0.004734,70.119963,0.363146,0.181573,False,dy_4-1.6_dx_0-0.8_dy_02.5.png
-1.2,-0.8,2.5,0.011031,1208.653235,0.005515,79.965521,0.41696,0.20848,False,dy_4-1.2_dx_0-0.8_dy_02.5.png
-0.8,-0.8,2.5,0.014223,1140.313647,0.007111,103.934517,0.383946,0.191973,False,dy_4-0.8_dx_0-0.8_dy_02.5.png
-0.4,-0.8,2.5,0.020275,1083.51192,0.010138,110.904341,0.375229,0.187614,False,dy_4-0.4_dx_0-0.8_dy_02.5.png
0,-0.8,2.5,0.028528,1040.854159,0.014264,119.006604,0.440754,0.220377,False,dy_40_dx_0-0.8_dy_02.5.png
0.4,-0.8,2.5,0.031715,1014.485319,0.015857,160.522559,0.340377,0.170188,True,dy_40.4_dx_0-0.8_dy_02.5.png
0.8,-0.8,2.5,0.027754,1005.822343,0.013877,108.938207,0.14855,0.074275,False,dy_40.8_dx_0-0.8_dy_02.5.png
1.2,-0.8,2.5,0.022536,1015.586404,0.011268,103.18825,0.086088,0.043044,False,dy_41.2_dx_0-0.8_dy_02.5.png
1.6,-0.8,2.5,0.017795,1043.702297,0.008897,103.940216,0.064341,0.03217,False,dy_41.6_dx_0-0.8_dy_02.5.png
2,-0.8,2.5,0.013868,1088.912127,0.006934,119.037291,0.05515,0.027575,False,dy_42_dx_0-0.8_dy_02.5.png
-2,-0.6,2.5,0.008684,1336.248486,0.004342,58.075992,0.403588,0.201794,False,dy_4-2_dx_0-0.6_dy_02.5.png
-1.6,-0.6,2.5,0.009348,1251.009875,0.004674,70.770392,0.349837,0.174919,False,dy_4-1.6_dx_0-0.6_dy_02.5.png
-1.2,-0.6,2.5,0.010788,1172.303538,0.005394,75.416668,0.398292,0.199146,False,dy_4-1.2_dx_0-0.6_dy_02.5.png
-0.8,-0.6,2.5,0.013654,1102.290985,0.006827,86.858522,0.391019,0.195509,False,dy_4-0.8_dx_0-0.6_dy_02.5.png
-0.4,-0.6,2.5,0.018781,1043.522007,0.009391,103.174381,0.330976,0.165488,False,dy_4-0.4_dx_0-0.6_dy_02.5.png
0,-0.6,2.5,0.025117,998.607305,0.012559,101.483525,0.375851,0.187926,False,dy_40_dx_0-0.6_dy_02.5.png
0.4,-0.6,2.5,0.027482,969.798246,0.013741,162.204478,0.275339,0.13767,False,dy_40.4_dx_0-0.6_dy_02.5.png
0.8,-0.6,2.5,0.02529,958.818423,0.012645,106.785693,0.147149,0.073575,False,dy_40.8_dx_0-0.6_dy_02.5.png
1.2,-0.6,2.5,0.022,966.944215,0.011,101.864268,0.085976,0.042988,False,dy_41.2_dx_0-0.6_dy_02.5.png
1.6,-0.6,2.5,0.017707,994.692103,0.008853,103.495679,0.064336,0.032168,False,dy_41.6_dx_0-0.6_dy_02.5.png
2,-0.6,2.5,0.013254,1040.962992,0.006627,119.837407,0.054983,0.027491,False,dy_42_dx_0-0.6_dy_02.5.png
-2,-0.4,2.5,0.008678,1306.934479,0.004339,64.212089,0.32191,0.160955,False,dy_4-2_dx_0-0.4_dy_02.5.png
-1.6,-0.4,2.5,0.0093,1220.564586,0.00465,67.378251,0.340254,0.170127,False,dy_4-1.6_dx_0-0.4_dy_02.5.png
-1.2,-0.4,2.5,0.010643,1140.497796,0.005322,65.658483,0.382989,0.191495,False,dy_4-1.2_dx_0-0.4_dy_02.5.png
-0.8,-0.4,2.5,0.013252,1068.838517,0.006626,81.802204,0.360968,0.180484,False,dy_4-0.8_dx_0-0.4_dy_02.5.png
-0.4,-0.4,2.5,0.017637,1008.07643,0.008818,94.677436,0.290926,0.145463,False,dy_4-0.4_dx_0-0.4_dy_02.5.png
0,-0.4,2.5,0.022427,960.785512,0.011214,92.887876,0.317041,0.158521,False,dy_40_dx_0-0.4_dy_02.5.png
0.4,-0.4,2.5,0.023833,929.277013,0.011917,145.753754,0.269188,0.134594,False,dy_40.4_dx_0-0.4_dy_02.5.png
0.8,-0.4,2.5,0.022622,915.581259,0.011311,107.681676,0.145055,0.072528,False,dy_40.8_dx_0-0.4_dy_02.5.png
1.2,-0.4,2.5,0.021228,921.678373,0.010614,102.37256,0.08579,0.042895,False,dy_41.2_dx_0-0.4_dy_02.5.png
1.6,-0.4,2.5,0.017567,948.95655,0.008783,103.080844,0.064327,0.032163,False,dy_41.6_dx_0-0.4_dy_02.5.png
2,-0.4,2.5,0.012386,996.567393,0.006193,119.014475,0.054715,0.027357,False,dy_42_dx_0-0.4_dy_02.5.png
-2,-0.2,2.5,0.00873,1281.761966,0.004365,61.865371,0.316796,0.158398,False,dy_4-2_dx_0-0.2_dy_02.5.png
-1.6,-0.2,2.5,0.009324,1194.345165,0.004662,59.96228,0.333337,0.166668,False,dy_4-1.6_dx_0-0.2_dy_02.5.png
-1.2,-0.2,2.5,0.010605,1112.999434,0.005302,68.078166,0.365344,0.182672,False,dy_4-1.2_dx_0-0.2_dy_02.5.png
-0.8,-0.2,2.5,0.013031,1039.758536,0.006516,78.088764,0.332824,0.166412,False,dy_4-0.8_dx_0-0.2_dy_02.5.png
-0.4,-0.2,2.5,0.016857,977.024382,0.008429,83.510874,0.265606,0.132803,False,dy_4-0.4_dx_0-0.2_dy_02.5.png
0,-0.2,2.5,0.020436,927.282764,0.010218,81.619516,0.277147,0.138574,False,dy_40_dx_0-0.2_dy_02.5.png
0.4,-0.2,2.5,0.020854,892.827468,0.010427,130.689069,0.255646,0.127823,True,dy_40.4_dx_0-0.2_dy_02.5.png
0.8,-0.2,2.5,0.019894,875.94569,0.009947,105.86751,0.142253,0.071127,False,dy_40.8_dx_0-0.2_dy_02.5.png
1.2,-0.2,2.5,0.02011,879.480589,0.010055,101.201209,0.085496,0.042748,False,dy_41.2_dx_0-0.2_dy_02.5.png
1.6,-0.2,2.5,0.017329,906.139256,0.008664,102.692479,0.064311,0.032156,False,dy_41.6_dx_0-0.2_dy_02.5.png
2,-0.2,2.5,0.01122,955.49029,0.00561,120.754633,0.054182,0.027091,False,dy_42_dx_0-0.2_dy_02.5.png
-2,0,2.5,0.008838,1260.395329,0.004419,56.532595,0.314035,0.157017,False,dy_4-2_dx_00_dy_02.5.png
-1.6,0,2.5,0.009424,1172.039208,0.004712,63.727529,0.323934,0.161967,False,dy_4-1.6_dx_00_dy_02.5.png
-1.2,0,2.5,0.010678,1089.52885,0.005339,61.965552,0.355352,0.177676,False,dy_4-1.2_dx_00_dy_02.5.png
-0.8,0,2.5,0.013005,1014.817585,0.006503,72.607643,0.333723,0.166862,False,dy_4-0.8_dx_00_dy_02.5.png
-0.4,0,2.5,0.016462,950.194816,0.008231,78.234403,0.324148,0.162074,False,dy_4-0.4_dx_00_dy_02.5.png
0,0,2.5,0.019133,898.001785,0.009567,80.164849,0.240355,0.120177,False,dy_40_dx_00_dy_02.5.png
0.4,0,2.5,0.01861,860.404282,0.009305,133.533488,0.221572,0.110786,False,dy_40.4_dx_00_dy_02.5.png
0.8,0,2.5,0.017326,839.809308,0.008663,108.102381,0.138013,0.069007,False,dy_40.8_dx_00_dy_02.5.png
1.2,0,2.5,0.01851,840.039047,0.009255,102.727728,0.084953,0.042477,False,dy_41.2_dx_00_dy_02.5.png
1.6,0,2.5,0.016893,865.845213,0.008446,90.558455,0.074013,0.037007,False,dy_41.6_dx_00_dy_02.5.png
2,0,2.5,0.009838,917.535327,0.004919,111.309232,0.060327,0.030164,False,dy_42_dx_00_dy_02.5.png
-2,0.2,2.5,0.009001,1242.500864,0.004501,61.576643,0.308446,0.154223,False,dy_4-2_dx_00.2_dy_02.5.png
-1.6,0.2,2.5,0.009597,1153.336263,0.004798,59.643362,0.3206,0.1603,False,dy_4-1.6_dx_00.2_dy_02.5.png
-1.2,0.2,2.5,0.010866,1069.809968,0.005433,64.794536,0.34432,0.17216,False,dy_4-1.2_dx_00.2_dy_02.5.png
-0.8,0.2,2.5,0.013185,993.791214,0.006592,74.33309,0.313393,0.156697,False,dy_4-0.8_dx_00.2_dy_02.5.png
-0.4,0.2,2.5,0.016467,927.440546,0.008234,72.764937,0.302747,0.151373,False,dy_4-0.4_dx_00.2_dy_02.5.png
0,0.2,2.5,0.018514,872.904152,0.009257,74.44173,0.219833,0.109917,False,dy_40_dx_00.2_dy_02.5.png
0.4,0.2,2.5,0.017143,832.086866,0.008572,117.90147,0.207902,0.103951,False,dy_40.4_dx_00.2_dy_02.5.png
0.8,0.2,2.5,0.01518,807.252921,0.00759,109.862178,0.134308,0.067154,False,dy_40.8_dx_00.2_dy_02.5.png
1.2,0.2,2.5,0.016354,803.133827,0.008177,101.815828,0.083996,0.041998,False,dy_41.2_dx_00.2_dy_02.5.png
1.6,0.2,2.5,0.016033,827.698595,0.008016,92.133012,0.07388,0.03694,False,dy_41.6_dx_00.2_dy_02.5.png
2,0.2,2.5,0.008564,882.668544,0.004282,114.93813,0.056987,0.028494,False,dy_42_dx_00.2_dy_02.5.png
-2,0.4,2.5,0.009215,1227.775509,0.004607,47.099799,0.383801,0.1919,False,dy_4-2_dx_00.4_dy_02.5.png
-1.6,0.4,2.5,0.00984,1137.955238,0.00492,64.714312,0.315534,0.157767,False,dy_4-1.6_dx_00.4_dy_02.5.png
-1.2,0.4,2.5,0.011166,1053.595483,0.005583,64.657843,0.337995,0.168997,False,dy_4-1.2_dx_00.4_dy_02.5.png
-0.8,0.4,2.5,0.013574,976.485888,0.006787,71.074053,0.306215,0.153107,False,dy_4-0.8_dx_00.4_dy_02.5.png
-0.4,0.4,2.5,0.016891,908.656033,0.008446,78.328655,0.281135,0.140568,False,dy_4-0.4_dx_00.4_dy_02.5.png
0,0.4,2.5,0.018586,852.028287,0.009293,76.840079,0.258052,0.129026,False,dy_40_dx_00.4_dy_02.5.png
0.4,0.4,2.5,0.016474,808.125003,0.008237,113.258661,0.190603,0.095301,False,dy_40.4_dx_00.4_dy_02.5.png
0.8,0.4,2.5,0.013701,778.681181,0.00685,106.876687,0.125206,0.062603,False,dy_40.8_dx_00.4_dy_02.5.png
1.2,0.4,2.5,0.013839,768.781661,0.00692,97.452251,0.093482,0.046741,False,dy_41.2_dx_00.4_dy_02.5.png
1.6,0.4,2.5,0.014278,791.39294,0.007139,91.728926,0.073516,0.036758,False,dy_41.6_dx_00.4_dy_02.5.png
2,0.4,2.5,0.007849,851.199373,0.003925,125.95204,0.050769,0.025385,False,dy_42_dx_00.4_dy_02.5.png
-2,0.6,2.5,0.009472,1215.95762,0.004736,53.63236,0.381283,0.190642,False,dy_4-2_dx_00.6_dy_02.5.png
-1.6,0.6,2.5,0.010147,1125.653709,0.005073,64.394306,0.315534,0.157767,False,dy_4-1.6_dx_00.6_dy_02.5.png
-1.2,0.6,2.5,0.011572,1040.673526,0.005786,71.283596,0.333916,0.166958,False,dy_4-1.2_dx_00.6_dy_02.5.png
-0.8,0.6,2.5,0.014172,962.740798,0.007086,78.029179,0.299089,0.149545,False,dy_4-0.8_dx_00.6_dy_02.5.png
-0.4,0.6,2.5,0.017747,893.770658,0.008874,77.545731,0.273772,0.136886,False,dy_4-0.4_dx_00.6_dy_02.5.png
0,0.6,2.5,0.019363,835.471467,0.009681,76.010194,0.244455,0.122228,False,dy_40_dx_00.6_dy_02.5.png
0.4,0.6,2.5,0.016601,788.931576,0.0083,120.06071,0.173982,0.086991,False,dy_40.4_dx_00.6_dy_02.5.png
0.8,0.6,2.5,0.013036,754.974022,0.006518,112.521975,0.11461,0.057305,False,dy_40.8_dx_00.6_dy_02.5.png
1.2,0.6,2.5,0.011653,737.584973,0.005826,109.139758,0.087212,0.043606,False,dy_41.2_dx_00.6_dy_02.5.png
1.6,0.6,2.5,0.011292,756.777837,0.005646,103.984194,0.071299,0.035649,False,dy_41.6_dx_00.6_dy_02.5.png
2,0.6,2.5,0.007848,824.095744,0.003924,121.137226,0.052667,0.026334,False,dy_42_dx_00.6_dy_02.5.png
-2,0.8,2.5,0.009766,1206.826135,0.004883,54.592501,0.381441,0.190721,False,dy_4-2_dx_00.8_dy_02.5.png
-1.6,0.8,2.5,0.010507,1116.225637,0.005253,74.651365,0.311926,0.155963,False,dy_4-1.6_dx_00.8_dy_02.5.png
-1.2,0.8,2.5,0.012072,1030.862556,0.006036,72.840113,0.333385,0.166692,False,dy_4-1.2_dx_00.8_dy_02.5.png
-0.8,0.8,2.5,0.014967,952.416944,0.007483,90.56423,0.289232,0.144616,False,dy_4-0.8_dx_00.8_dy_02.5.png
-0.4,0.8,2.5,0.019044,882.725304,0.009522,88.902209,0.265443,0.132721,False,dy_4-0.4_dx_00.8_dy_02.5.png
0,0.8,2.5,0.02087,823.339708,0.010435,87.336149,0.232293,0.116146,False,dy_40_dx_00.8_dy_02.5.png
0.4,0.8,2.5,0.017505,774.992663,0.008753,113.452049,0.170592,0.085296,False,dy_40.4_dx_00.8_dy_02.5.png
0.8,0.8,2.5,0.013199,737.530573,0.006599,111.192246,0.114869,0.057434,False,dy_40.8_dx_00.8_dy_02.5.png
1.2,0.8,2.5,0.010629,711.817506,0.005314,115.395294,0.077634,0.038817,False,dy_41.2_dx_00.8_dy_02.5.png
1.6,0.8,2.5,0.009074,724.313794,0.004537,122.486848,0.057799,0.028836,False,dy_41.6_dx_00.8_dy_02.5.png
2,0.8,2.5,0.008296,803.446518,0.004148,134.811327,0.049045,0.024522,False,dy_42_dx_00.8_dy_02.5.png
-2,1,2.5,0.011062,962.287617,0.005531,65.227252,0.383043,0.191522,False,dy_4-2_dx_01_dy_02.5.png
-1.6,1,2.5,0.01203,898.776466,0.006015,68.417566,0.312697,0.156349,False,dy_4-1.6_dx_01_dy_02.5.png
-1.2,1,2.5,0.014123,840.473221,0.007062,84.12562,0.340014,0.170007,True,dy_4-1.2_dx_01_dy_02.5.png
-0.8,1,2.5,0.018217,789.042631,0.009109,94.377135,0.280387,0.140194,False,dy_4-0.8_dx_01_dy_02.5.png
-0.4,1,2.5,0.024485,746.293141,0.012243,92.669896,0.255715,0.127857,False,dy_4-0.4_dx_01_dy_02.5.png
0,1,2.5,0.027235,713.719291,0.013617,103.636018,0.211301,0.10565,False,dy_40_dx_01_dy_02.5.png
0.4,1,2.5,0.021386,691.914528,0.010693,134.9556,0.175948,0.087974,False,dy_40.4_dx_01_dy_02.5.png
0.8,1,2.5,0.014932,680.285406,0.007466,122.758595,0.111651,0.055825,False,dy_40.8_dx_01_dy_02.5.png
1.2,1,2.5,0.011167,677.337383,0.005583,127.060613,0.068329,0.034165,False,dy_41.2_dx_01_dy_02.5.png
1.6,1,2.5,0.009401,694.856668,0.0047,133.180834,0.051453,0.025726,False,dy_41.6_dx_01_dy_02.5.png
2,1,2.5,0.009082,758.367819,0.004541,135.831717,0.051101,0.02555,False,dy_42_dx_01_dy_02.5.png
-2,-1,3,0.009151,1536.272356,0.004575,63.590019,0.42232,0.21116,False,dy_4-2_dx_0-1_dy_03.png
-1.6,-1,3,0.009911,1451.841222,0.004955,86.23699,0.379193,0.189597,False,dy_4-1.6_dx_0-1_dy_03.png
-1.2,-1,3,0.011537,1373.872006,0.005769,98.985367,0.438607,0.219304,False,dy_4-1.2_dx_0-1_dy_03.png
-0.8,-1,3,0.014771,1304.406431,0.007385,118.442117,0.40934,0.20467,False,dy_4-0.8_dx_0-1_dy_03.png
-0.4,-1,3,0.020429,1245.774275,0.010214,136.645852,0.391403,0.195702,False,dy_4-0.4_dx_0-1_dy_03.png
0,-1,3,0.026384,1200.194047,0.013192,153.632608,0.422657,0.211329,False,dy_40_dx_0-1_dy_03.png
0.4,-1,3,0.026161,1169.256746,0.01308,184.608053,0.323583,0.161791,True,dy_40.4_dx_0-1_dy_03.png
0.8,-1,3,0.021852,1153.702992,0.010926,122.812201,0.145499,0.072749,False,dy_40.8_dx_0-1_dy_03.png
1.2,-1,3,0.01865,1153.702992,0.009325,114.863847,0.085051,0.042525,False,dy_41.2_dx_0-1_dy_03.png
1.6,-1,3,0.0169,1169.256746,0.00845,101.017563,0.073868,0.036934,False,dy_41.6_dx_0-1_dy_03.png
2,-1,3,0.015479,1200.194047,0.00774,115.214673,0.055469,0.027735,False,dy_42_dx_0-1_dy_03.png
-2,-0.8,3,0.009037,1498.775802,0.004518,60.93449,0.416852,0.208426,False,dy_4-2_dx_0-0.8_dy_03.png
-1.6,-0.8,3,0.009742,1413.320151,0.004871,82.125005,0.369522,0.184761,False,dy_4-1.6_dx_0-0.8_dy_03.png
-1.2,-0.8,3,0.01125,1334.161293,0.005625,94.092451,0.422273,0.211137,False,dy_4-1.2_dx_0-0.8_dy_03.png
