in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
0.4,0.04,1.2,0.010525,4281.700624,0.005263,137.15394,0.311089,0.155544,False,dy_40.4_dx_00.04_dy_01.2.png
0.56,0.04,1.2,0.007103,4351.357407,0.003459,127.718727,0.239784,0.104966,False,dy_40.56_dx_00.04_dy_01.2.png
0.72,0.04,1.2,0.005751,4449.272148,0.002608,122.996913,0.176382,0.074558,False,dy_40.72_dx_00.04_dy_01.2.png
0.88,0.04,1.2,0.004796,4571.653742,0.002101,104.823383,0.160417,0.066709,True,dy_40.88_dx_00.04_dy_01.2.png
1.04,0.04,1.2,0.004108,4714.722688,0.001768,108.03009,0.129315,0.053239,False,dy_41.04_dx_00.04_dy_01.2.png
1.2,0.04,1.2,0.003614,4875.0892,0.001539,111.640317,0.109264,0.044708,False,dy_41.2_dx_00.04_dy_01.2.png
1.36,0.04,1.2,0.003257,5049.881108,0.001378,112.525615,0.100637,0.039197,False,dy_41.36_dx_00.04_dy_01.2.png
1.52,0.04,1.2,0.002999,5236.731429,0.001263,116.79858,0.090999,0.035294,False,dy_41.52_dx_00.04_dy_01.2.png
1.68,0.04,1.2,0.002812,5433.710463,0.001181,121.341769,0.084288,0.032564,False,dy_41.68_dx_00.04_dy_01.2.png
1.84,0.04,1.2,0.002676,5639.247347,0.001122,126.121264,0.079575,0.030635,False,dy_41.84_dx_00.04_dy_01.2.png
2,0.04,1.2,0.002578,5852.05917,0.001079,131.107645,0.076273,0.029271,False,dy_42_dx_00.04_dy_01.2.png
-2,0.12,1.2,0.002496,6130.862857,0.001122,69.19195,0.256293,0.120707,False,dy_4-2_dx_00.12_dy_01.2.png
-1.84,0.12,1.2,0.002597,5911.188091,0.00117,67.199435,0.26715,0.125786,False,dy_4-1.84_dx_00.12_dy_01.2.png
-1.68,0.12,1.2,0.002739,5697.395399,0.001239,65.260273,0.282171,0.132902,False,dy_4-1.68_dx_00.12_dy_01.2.png
-1.52,0.12,1.2,0.002937,5490.382095,0.001334,67.664047,0.302965,0.139093,False,dy_4-1.52_dx_00.12_dy_01.2.png
-1.36,0.12,1.2,0.003216,5291.209537,0.001469,70.14841,0.315713,0.150017,False,dy_4-1.36_dx_00.12_dy_01.2.png
-1.2,0.12,1.2,0.003614,5101.138613,0.001663,68.424411,0.352907,0.168118,False,dy_4-1.2_dx_00.12_dy_01.2.png
-1.04,0.12,1.2,0.004195,4921.675415,0.001947,76.491698,0.379026,0.183095,False,dy_4-1.04_dx_00.12_dy_01.2.png
-0.88,0.12,1.2,0.00507,4754.630565,0.002378,85.794332,0.410694,0.202531,False,dy_4-0.88_dx_00.12_dy_01.2.png
-0.72,0.12,1.2,0.006442,4602.194782,0.003063,84.411695,0.492656,0.246132,False,dy_4-0.72_dx_00.12_dy_01.2.png
-0.56,0.12,1.2,0.008703,4467.027282,0.004212,95.126174,0.564982,0.282491,False,dy_4-0.56_dx_00.12_dy_01.2.png
-0.4,0.12,1.2,0.012616,4352.334135,0.006261,113.888257,0.630853,0.315426,False,dy_4-0.4_dx_00.12_dy_01.2.png
-0.24,0.12,1.2,0.020051,4261.868922,0.010026,127.743271,0.758891,0.379445,False,dy_4-0.24_dx_00.12_dy_01.2.png
-0.08,0.12,1.2,0.031757,4199.718102,0.015878,145.323641,0.844474,0.422237,False,dy_4-0.08_dx_00.12_dy_01.2.png
0.08,0.12,1.2,0.035006,4169.701466,0.017503,316.18743,0.858083,0.429041,False,dy_40.08_dx_00.12_dy_01.2.png
0.24,0.12,1.2,0.0202,4174.386234,0.0101,257.977736,0.500124,0.250062,False,dy_40.24_dx_00.12_dy_01.2.png
0.4,0.12,1.2,0.01087,4214.143617,0.005435,144.281048,0.303891,0.151946,False,dy_40.4_dx_00.12_dy_01.2.png
0.56,0.12,1.2,0.007598,4286.926844,0.003642,123.837154,0.243876,0.108646,False,dy_40.56_dx_00.12_dy_01.2.png
0.72,0.12,1.2,0.006014,4388.969572,0.002743,118.832993,0.185724,0.076065,False,dy_40.72_dx_00.12_dy_01.2.png
0.88,0.12,1.2,0.004924,4515.865225,0.002195,104.060824,0.156701,0.067417,True,dy_40.88_dx_00.12_dy_01.2.png
1.04,0.12,1.2,0.004164,4663.399335,0.001835,104.486077,0.130781,0.053889,False,dy_41.04_dx_00.12_dy_01.2.png
1.2,0.12,1.2,0.003632,4827.940408,0.001589,108.134168,0.110076,0.045162,False,dy_41.2_dx_00.12_dy_01.2.png
1.36,0.12,1.2,0.003254,5006.514494,0.001417,112.132267,0.096408,0.039392,False,dy_41.36_dx_00.12_dy_01.2.png
1.52,0.12,1.2,0.002984,5196.735049,0.001295,116.435801,0.0871,0.035447,False,dy_41.52_dx_00.12_dy_01.2.png
1.68,0.12,1.2,0.002789,5396.694026,0.001208,121.006019,0.080632,0.032691,False,dy_41.68_dx_00.12_dy_01.2.png
1.84,0.12,1.2,0.002649,5604.859234,0.001145,125.809354,0.076094,0.030744,False,dy_41.84_dx_00.12_dy_01.2.png
2,0.12,1.2,0.002548,5819.990738,0.0011,130.816774,0.072918,0.029369,False,dy_42_dx_00.12_dy_01.2.png
-2,0.2,1.2,0.002474,6105.630298,0.001134,64.857032,0.266549,0.123551,False,dy_4-2_dx_00.2_dy_01.2.png
-1.84,0.2,1.2,0.002576,5884.321479,0.001183,62.849695,0.277953,0.128877,False,dy_4-1.84_dx_00.2_dy_01.2.png
-1.68,0.2,1.2,0.00272,5668.6813,0.001253,60.893775,0.293827,0.136352,False,dy_4-1.68_dx_00.2_dy_01.2.png
-1.52,0.2,1.2,0.002921,5459.568843,0.001351,67.030876,0.303311,0.141682,False,dy_4-1.52_dx_00.2_dy_01.2.png
-1.36,0.2,1.2,0.003206,5258.000349,0.001489,65.202591,0.332216,0.155372,False,dy_4-1.36_dx_00.2_dy_01.2.png
-1.2,0.2,1.2,0.003612,5065.184931,0.001687,63.453698,0.372895,0.174806,False,dy_4-1.2_dx_00.2_dy_01.2.png
-1.04,0.2,1.2,0.004207,4882.572612,0.001978,70.953223,0.40578,0.192362,False,dy_4-1.04_dx_00.2_dy_01.2.png
-0.88,0.2,1.2,0.005108,4711.920686,0.002421,79.683294,0.446734,0.215249,False,dy_4-0.88_dx_00.2_dy_01.2.png
-0.72,0.2,1.2,0.006529,4555.385935,0.003128,89.663472,0.495314,0.244266,False,dy_4-0.72_dx_00.2_dy_01.2.png
-0.56,0.2,1.2,0.008889,4415.647381,0.004319,100.918057,0.559263,0.279631,False,dy_4-0.56_dx_00.2_dy_01.2.png
-0.4,0.2,1.2,0.01301,4296.04661,0.006446,113.477357,0.643403,0.321702,False,dy_4-0.4_dx_00.2_dy_01.2.png
-0.24,0.2,1.2,0.020659,4200.678165,0.01033,118.738871,0.801702,0.400851,False,dy_4-0.24_dx_00.2_dy_01.2.png
-0.08,0.2,1.2,0.032315,4134.25015,0.016157,149.93335,0.793282,0.396641,False,dy_4-0.08_dx_00.2_dy_01.2.png
0.08,0.2,1.2,0.034958,4101.423424,0.017479,274.714904,0.916694,0.458347,False,dy_40.08_dx_00.2_dy_01.2.png
0.24,0.2,1.2,0.020384,4105.500638,0.010192,254.034164,0.475703,0.237852,False,dy_40.24_dx_00.2_dy_01.2.png
0.4,0.2,1.2,0.0113,4147.033174,0.00565,143.670758,0.315222,0.157611,False,dy_40.4_dx_00.2_dy_01.2.png
0.56,0.2,1.2,0.008033,4223.469413,0.00383,123.25346,0.250904,0.110631,False,dy_40.56_dx_00.2_dy_01.2.png
0.72,0.2,1.2,0.006225,4330.197968,0.002871,118.296183,0.181944,0.07697,False,dy_40.72_dx_00.2_dy_01.2.png
0.88,0.2,1.2,0.005017,4462.058243,0.002279,115.052604,0.134673,0.057953,False,dy_40.88_dx_00.2_dy_01.2.png
1.04,0.2,1.2,0.004199,4614.359163,0.001892,104.041268,0.126341,0.054201,False,dy_41.04_dx_00.2_dy_01.2.png
1.2,0.2,1.2,0.003636,4783.243123,0.001631,107.72875,0.106158,0.045372,False,dy_41.2_dx_00.2_dy_01.2.png
1.36,0.2,1.2,0.003243,4965.668265,0.00145,111.76178,0.092878,0.039546,False,dy_41.36_dx_00.2_dy_01.2.png
1.52,0.2,1.2,0.002964,5159.260914,0.001322,116.095899,0.083847,0.035568,False,dy_41.52_dx_00.2_dy_01.2.png
1.68,0.2,1.2,0.002764,5362.159615,0.00123,120.692782,0.077577,0.032792,False,dy_41.68_dx_00.2_dy_01.2.png
1.84,0.2,1.2,0.00262,5572.888205,0.001165,125.519367,0.073179,0.030832,False,dy_41.84_dx_00.2_dy_01.2.png
2,0.2,1.2,0.002517,5790.261176,0.001118,130.547119,0.0701,0.029447,False,dy_42_dx_00.2_dy_01.2.png
-2,0.28,1.2,0.002452,6082.570451,0.001145,64.34354,0.264745,0.124965,False,dy_4-2_dx_00.28_dy_01.2.png
-1.84,0.28,1.2,0.002556,5859.726789,0.001195,62.322282,0.276294,0.130408,False,dy_4-1.84_dx_00.28_dy_01.2.png
-1.68,0.28,1.2,0.002702,5642.341789,0.001266,65.225866,0.292689,0.135337,False,dy_4-1.68_dx_00.28_dy_01.2.png
-1.52,0.28,1.2,0.002906,5431.233579,0.001365,63.311053,0.314729,0.14563,False,dy_4-1.52_dx_00.28_dy_01.2.png
-1.36,0.28,1.2,0.003195,5227.368401,0.001506,64.572059,0.332972,0.158126,False,dy_4-1.36_dx_00.28_dy_01.2.png
-1.2,0.28,1.2,0.003609,5031.895207,0.001708,68.395255,0.370716,0.173318,False,dy_4-1.2_dx_00.28_dy_01.2.png
-1.04,0.28,1.2,0.004217,4846.193999,0.002006,70.221641,0.411527,0.197323,False,dy_4-1.04_dx_00.28_dy_01.2.png
-0.88,0.28,1.2,0.00514,4671.946393,0.002462,78.869601,0.458188,0.222338,False,dy_4-0.88_dx_00.28_dy_01.2.png
-0.72,0.28,1.2,0.006607,4511.241352,0.00319,88.761889,0.514875,0.254096,False,dy_4-0.72_dx_00.28_dy_01.2.png
-0.56,0.28,1.2,0.009064,4366.731543,0.004423,99.922564,0.584489,0.292244,False,dy_4-0.56_dx_00.28_dy_01.2.png
-0.4,0.28,1.2,0.013398,4241.844927,0.006636,112.382719,0.669844,0.334922,False,dy_4-0.4_dx_00.28_dy_01.2.png
-0.24,0.28,1.2,0.02134,4140.999524,0.01067,126.182427,0.767567,0.383783,False,dy_4-0.24_dx_00.28_dy_01.2.png
-0.08,0.28,1.2,0.033096,4069.609092,0.016548,146.755282,0.820616,0.410308,False,dy_4-0.08_dx_00.28_dy_01.2.png
0.08,0.28,1.2,0.035166,4033.416036,0.017583,254.155227,0.87924,0.43962,False,dy_40.08_dx_00.28_dy_01.2.png
0.24,0.28,1.2,0.020724,4036.753456,0.010362,243.372121,0.471659,0.23583,False,dy_40.24_dx_00.28_dy_01.2.png
0.4,0.28,1.2,0.011798,4080.43536,0.005899,143.152657,0.332369,0.160325,False,dy_40.4_dx_00.28_dy_01.2.png
0.56,0.28,1.2,0.008411,4161.184029,0.004016,119.971894,0.265547,0.113277,True,dy_40.56_dx_00.28_dy_01.2.png
0.72,0.28,1.2,0.006394,4273.247901,0.002987,117.776353,0.177865,0.077721,False,dy_40.72_dx_00.28_dy_01.2.png
0.88,0.28,1.2,0.005085,4410.550962,0.002353,114.585418,0.130873,0.058253,False,dy_40.88_dx_00.28_dy_01.2.png
1.04,0.28,1.2,0.00422,4567.902501,0.001942,103.619893,0.122646,0.054451,False,dy_41.04_dx_00.28_dy_01.2.png
1.2,0.28,1.2,0.003634,4741.25873,0.001667,107.347939,0.102919,0.045541,False,dy_41.2_dx_00.28_dy_01.2.png
1.36,0.28,1.2,0.003229,4927.559844,0.001477,111.416125,0.08996,0.03967,False,dy_41.36_dx_00.28_dy_01.2.png
1.52,0.28,1.2,0.002943,5124.485327,0.001344,115.780475,0.081153,0.035666,False,dy_41.52_dx_00.28_dy_01.2.png
1.68,0.28,1.2,0.002739,5330.248082,0.001249,120.403335,0.075038,0.032873,False,dy_41.68_dx_00.28_dy_01.2.png
1.84,0.28,1.2,0.002593,5543.44573,0.001181,125.252315,0.070748,0.030903,False,dy_41.84_dx_00.28_dy_01.2.png
2,0.28,1.2,0.002488,5762.958051,0.001133,130.299471,0.067742,0.029511,False,dy_42_dx_00.28_dy_01.2.png
-2,0.36,1.2,0.002432,6061.732562,0.001154,61.442139,0.271296,0.12704,False,dy_4-2_dx_00.36_dy_01.2.png
-1.84,0.36,1.2,0.002537,5837.46738,0.001205,64.580973,0.283817,0.130669,False,dy_4-1.84_dx_00.36_dy_01.2.png
-1.68,0.36,1.2,0.002685,5618.457999,0.001277,65.002936,0.29058,0.136883,False,dy_4-1.68_dx_00.36_dy_01.2.png
-1.52,0.36,1.2,0.002892,5405.479936,0.001378,63.071162,0.312872,0.147403,False,dy_4-1.52_dx_00.36_dy_01.2.png
-1.36,0.36,1.2,0.003185,5199.445857,0.001521,61.202372,0.3441,0.162229,False,dy_4-1.36_dx_00.36_dy_01.2.png
-1.2,0.36,1.2,0.003605,5001.43763,0.001728,68.108795,0.371501,0.176392,False,dy_4-1.2_dx_00.36_dy_01.2.png
-1.04,0.36,1.2,0.004224,4812.752563,0.002032,66.397366,0.431019,0.204927,False,dy_4-1.04_dx_00.36_dy_01.2.png
-0.88,0.36,1.2,0.005169,4634.974349,0.002498,74.608271,0.486352,0.233508,False,dy_4-0.88_dx_00.36_dy_01.2.png
-0.72,0.36,1.2,0.006679,4470.086897,0.003248,84.057088,0.555872,0.270416,False,dy_4-0.72_dx_00.36_dy_01.2.png
-0.56,0.36,1.2,0.009229,4320.658961,0.004524,89.361932,0.583587,0.286051,False,dy_4-0.56_dx_00.36_dy_01.2.png
-0.4,0.36,1.2,0.013779,4190.129991,0.006829,111.314669,0.701142,0.350571,True,dy_4-0.4_dx_00.36_dy_01.2.png
-0.24,0.36,1.2,0.022088,4083.184041,0.011044,125.008113,0.789148,0.394574,False,dy_4-0.24_dx_00.36_dy_01.2.png
-0.08,0.36,1.2,0.034106,4006.001489,0.017053,144.961511,0.821393,0.410696,False,dy_4-0.08_dx_00.36_dy_01.2.png
0.08,0.36,1.2,0.035649,3965.712762,0.017825,254.532664,0.889452,0.444726,False,dy_40.08_dx_00.36_dy_01.2.png
0.24,0.36,1.2,0.02122,3968.13017,0.01061,234.563927,0.469141,0.23457,False,dy_40.24_dx_00.36_dy_01.2.png
0.4,0.36,1.2,0.012382,4014.464723,0.006172,140.493359,0.341827,0.165517,False,dy_40.4_dx_00.36_dy_01.2.png
0.56,0.36,1.2,0.008741,4100.360158,0.004196,134.464717,0.227695,0.099601,False,dy_40.56_dx_00.36_dy_01.2.png
0.72,0.36,1.2,0.006531,4218.506852,0.003092,115.224607,0.179167,0.078694,False,dy_40.72_dx_00.36_dy_01.2.png
0.88,0.36,1.2,0.005137,4361.739677,0.002417,114.142685,0.12774,0.058495,False,dy_40.88_dx_00.36_dy_01.2.png
1.04,0.36,1.2,0.004233,4524.383816,0.001984,103.225165,0.119622,0.054653,False,dy_41.04_dx_00.36_dy_01.2.png
1.2,0.36,1.2,0.003628,4702.283255,0.001697,106.99442,0.100269,0.045677,False,dy_41.2_dx_00.36_dy_01.2.png
1.36,0.36,1.2,0.003213,4892.428033,0.0015,111.097469,0.087565,0.039771,False,dy_41.36_dx_00.36_dy_01.2.png
1.52,0.36,1.2,0.002922,5092.597724,0.001363,115.491245,0.078933,0.035746,False,dy_41.52_dx_00.36_dy_01.2.png
1.68,0.36,1.2,0.002715,5301.108575,0.001265,120.139031,0.072937,0.03294,False,dy_41.68_dx_00.36_dy_01.2.png
1.84,0.36,1.2,0.002567,5516.648863,0.001195,125.009259,0.068726,0.030961,False,dy_41.84_dx_00.36_dy_01.2.png
2,0.36,1.2,0.002461,5738.17308,0.001146,130.074664,0.065772,0.029563,False,dy_42_dx_00.36_dy_01.2.png
-2,0.44,1.2,0.002413,6043.166469,0.001162,66.742171,0.268463,0.126126,False,dy_4-2_dx_00.44_dy_01.2.png
-1.84,0.44,1.2,0.00252,5817.607032,0.001214,64.69628,0.280335,0.131667,False,dy_4-1.84_dx_00.44_dy_01.2.png
-1.68,0.44,1.2,0.002669,5597.111543,0.001287,62.696321,0.296905,0.13946,False,dy_4-1.68_dx_00.44_dy_01.2.png
-1.52,0.44,1.2,0.002879,5382.412541,0.00139,60.748938,0.320029,0.150395,False,dy_4-1.52_dx_00.44_dy_01.2.png
-1.36,0.44,1.2,0.003175,5174.367257,0.001535,60.969293,0.342691,0.164136,False,dy_4-1.36_dx_00.44_dy_01.2.png
-1.2,0.44,1.2,0.003601,4973.985742,0.001745,65.431729,0.383465,0.181495,False,dy_4-1.2_dx_00.44_dy_01.2.png
-1.04,0.44,1.2,0.004231,4782.47247,0.002055,66.113632,0.433008,0.208665,False,dy_4-1.04_dx_00.44_dy_01.2.png
-0.88,0.44,1.2,0.005195,4601.293124,0.002532,71.559181,0.510483,0.243876,False,dy_4-0.88_dx_00.44_dy_01.2.png
-0.72,0.44,1.2,0.006745,4432.288858,0.003302,76.842734,0.498904,0.238933,False,dy_4-0.72_dx_00.44_dy_01.2.png
-0.56,0.44,1.2,0.009385,4277.878147,0.00462,97.663304,0.57477,0.281325,False,dy_4-0.56_dx_00.44_dy_01.2.png
-0.4,0.44,1.2,0.014151,4141.408639,0.007022,109.17534,0.701514,0.350757,True,dy_4-0.4_dx_00.44_dy_01.2.png
-0.24,0.44,1.2,0.022895,4027.714087,0.011448,130.704193,0.791935,0.395968,True,dy_4-0.24_dx_00.44_dy_01.2.png
-0.08,0.44,1.2,0.035347,3943.741709,0.017674,152.781597,0.801132,0.400566,False,dy_4-0.08_dx_00.44_dy_01.2.png
0.08,0.44,1.2,0.036422,3898.381287,0.018211,242.733208,0.899803,0.449901,False,dy_40.08_dx_00.44_dy_01.2.png
0.24,0.44,1.2,0.021869,3899.624416,0.010935,215.540245,0.493639,0.24682,False,dy_40.24_dx_00.44_dy_01.2.png
0.4,0.44,1.2,0.013037,3949.308856,0.00646,140.238861,0.356654,0.168262,True,dy_40.4_dx_00.44_dy_01.2.png
0.56,0.44,1.2,0.009027,4041.415113,0.004364,132.429726,0.231109,0.101287,False,dy_40.56_dx_00.44_dy_01.2.png
0.72,0.44,1.2,0.006644,4166.48447,0.003185,115.00671,0.174504,0.079147,False,dy_40.72_dx_00.44_dy_01.2.png
0.88,0.44,1.2,0.005177,4316.107987,0.002472,113.728792,0.125212,0.058692,False,dy_40.88_dx_00.44_dy_01.2.png
1.04,0.44,1.2,0.004241,4484.211089,0.002021,102.860787,0.11718,0.054819,False,dy_41.04_dx_00.44_dy_01.2.png
1.2,0.44,1.2,0.003622,4666.642715,0.001723,106.67115,0.09812,0.04579,False,dy_41.2_dx_00.44_dy_01.2.png
1.36,0.44,1.2,0.003199,4860.527405,0.00152,110.808121,0.085612,0.039854,False,dy_41.36_dx_00.44_dy_01.2.png
1.52,0.44,1.2,0.002903,5063.795349,0.001379,115.229999,0.077112,0.035812,False,dy_41.52_dx_00.44_dy_01.2.png
1.68,0.44,1.2,0.002694,5274.893845,0.001278,119.901255,0.071203,0.032995,False,dy_41.68_dx_00.44_dy_01.2.png
1.84,0.44,1.2,0.002544,5492.616202,0.001207,124.791276,0.067051,0.031009,False,dy_41.84_dx_00.44_dy_01.2.png
2,0.44,1.2,0.002437,5715.99864,0.001156,129.873535,0.064132,0.029606,False,dy_42_dx_00.44_dy_01.2.png
-2,0.52,1.2,0.002397,6026.920498,0.001169,65.351597,0.272076,0.127994,False,dy_4-2_dx_00.52_dy_01.2.png
-1.84,0.52,1.2,0.002504,5800.207521,0.001222,63.295243,0.284194,0.133707,False,dy_4-1.84_dx_00.52_dy_01.2.png
-1.68,0.52,1.2,0.002655,5578.381649,0.001296,62.822465,0.293737,0.140454,False,dy_4-1.68_dx_00.52_dy_01.2.png
-1.52,0.52,1.2,0.002867,5362.133548,0.0014,60.861031,0.316938,0.151541,False,dy_4-1.52_dx_00.52_dy_01.2.png
-1.36,0.52,1.2,0.003166,5152.265237,0.001547,58.957463,0.349638,0.167232,False,dy_4-1.36_dx_00.52_dy_01.2.png
-1.2,0.52,1.2,0.003598,4949.713116,0.00176,65.548998,0.381921,0.183639,False,dy_4-1.2_dx_00.52_dy_01.2.png
-1.04,0.52,1.2,0.004236,4755.582575,0.002076,63.788176,0.446316,0.214666,False,dy_4-1.04_dx_00.52_dy_01.2.png
-0.88,0.52,1.2,0.005218,4571.205875,0.002563,71.664707,0.513582,0.248567,False,dy_4-0.88_dx_00.52_dy_01.2.png
-0.72,0.52,1.2,0.006805,4398.247561,0.003352,76.912395,0.502135,0.243245,False,dy_4-0.72_dx_00.52_dy_01.2.png
-0.56,0.52,1.2,0.009531,4238.906685,0.004712,95.161455,0.610573,0.297134,True,dy_4-0.56_dx_00.52_dy_01.2.png
-0.4,0.52,1.2,0.014513,4096.310426,0.007214,109.265298,0.728203,0.363641,True,dy_4-0.4_dx_00.52_dy_01.2.png
-0.24,0.52,1.2,0.023752,3975.248884,0.011876,130.805715,0.819056,0.409528,False,dy_4-0.24_dx_00.52_dy_01.2.png
-0.08,0.52,1.2,0.036819,3883.311445,0.01841,148.023531,0.845433,0.422716,False,dy_4-0.08_dx_00.52_dy_01.2.png
0.08,0.52,1.2,0.037493,3831.545483,0.018747,240.056691,0.878594,0.439297,False,dy_40.08_dx_00.52_dy_01.2.png
0.24,0.52,1.2,0.02266,3831.239839,0.01133,205.425606,0.511711,0.255855,False,dy_40.24_dx_00.52_dy_01.2.png
0.4,0.52,1.2,0.013653,3885.274755,0.006752,145.664615,0.373143,0.167971,False,dy_40.4_dx_00.52_dy_01.2.png
0.56,0.52,1.2,0.009277,3984.951595,0.004519,132.470155,0.225181,0.10206,False,dy_40.56_dx_00.52_dy_01.2.png
0.72,0.52,1.2,0.006739,4117.842969,0.003267,114.819746,0.170652,0.079518,False,dy_40.72_dx_00.52_dy_01.2.png
0.88,0.52,1.2,0.00521,4274.233349,0.00252,113.348977,0.123208,0.058855,False,dy_40.88_dx_00.52_dy_01.2.png
1.04,0.52,1.2,0.004247,4447.841532,0.002052,102.530904,0.115232,0.054956,False,dy_41.04_dx_00.52_dy_01.2.png
1.2,0.52,1.2,0.003615,4634.685892,0.001745,106.381292,0.096391,0.045883,False,dy_41.2_dx_00.52_dy_01.2.png
1.36,0.52,1.2,0.003186,4832.121288,0.001537,110.550469,0.084029,0.039924,False,dy_41.36_dx_00.52_dy_01.2.png
1.52,0.52,1.2,0.002887,5038.277342,0.001392,114.998543,0.075625,0.035867,False,dy_41.52_dx_00.52_dy_01.2.png
1.68,0.52,1.2,0.002675,5251.75547,0.00129,119.691383,0.06978,0.033042,False,dy_41.68_dx_00.52_dy_01.2.png
1.84,0.52,1.2,0.002523,5471.464036,0.001217,124.59942,0.065668,0.031049,False,dy_41.84_dx_00.52_dy_01.2.png
2,0.52,1.2,0.002415,5696.524622,0.001165,129.6969,0.062772,0.029643,False,dy_42_dx_00.52_dy_01.2.png
-2,0.6,1.2,0.002382,6013.039698,0.001175,65.778761,0.268071,0.128518,False,dy_4-2_dx_00.6_dy_01.2.png
-1.84,0.6,1.2,0.002491,5785.326514,0.001229,63.713335,0.280168,0.134275,False,dy_4-1.84_dx_00.6_dy_01.2.png
-1.68,0.6,1.2,0.002643,5562.342565,0.001303,61.690805,0.297113,0.142384,False,dy_4-1.68_dx_00.6_dy_01.2.png
-1.52,0.6,1.2,0.002857,5344.739342,0.001409,59.717079,0.320852,0.153791,False,dy_4-1.52_dx_00.6_dy_01.2.png
-1.36,0.6,1.2,0.003159,5133.266223,0.001558,66.046834,0.343445,0.165486,False,dy_4-1.36_dx_00.6_dy_01.2.png
-1.2,0.6,1.2,0.003595,4928.787628,0.001774,64.192153,0.389308,0.187548,False,dy_4-1.2_dx_00.6_dy_01.2.png
-1.04,0.6,1.2,0.004242,4732.308788,0.002095,62.410032,0.456556,0.220008,False,dy_4-1.04_dx_00.6_dy_01.2.png
-0.88,0.6,1.2,0.00524,4545.020521,0.002591,70.078929,0.530364,0.256928,False,dy_4-0.88_dx_00.6_dy_01.2.png
-0.72,0.6,1.2,0.006862,4368.386287,0.003398,75.293276,0.518148,0.251153,False,dy_4-0.72_dx_00.6_dy_01.2.png
-0.56,0.6,1.2,0.009668,4204.323874,0.004799,95.743559,0.619279,0.304016,False,dy_4-0.56_dx_00.6_dy_01.2.png
-0.4,0.6,1.2,0.014864,4055.599083,0.007402,120.848692,0.707915,0.353394,False,dy_4-0.4_dx_00.6_dy_01.2.png
-0.24,0.6,1.2,0.024649,3926.682023,0.012325,130.946078,0.853555,0.426777,True,dy_4-0.24_dx_00.6_dy_01.2.png
-0.08,0.6,1.2,0.038518,3825.461593,0.019259,160.479719,0.815583,0.407791,False,dy_4-0.08_dx_00.6_dy_01.2.png
0.08,0.6,1.2,0.038866,3765.432733,0.019433,231.651468,0.834178,0.417089,False,dy_40.08_dx_00.6_dy_01.2.png
0.24,0.6,1.2,0.023574,3762.995835,0.011787,198.7439,0.531216,0.265608,False,dy_40.24_dx_00.6_dy_01.2.png
0.4,0.6,1.2,0.014229,3822.878452,0.007041,161.744522,0.328468,0.15064,False,dy_40.4_dx_00.6_dy_01.2.png
0.56,0.6,1.2,0.009496,3931.843301,0.004659,132.541514,0.220061,0.102693,False,dy_40.56_dx_00.6_dy_01.2.png
0.72,0.6,1.2,0.006821,4073.428096,0.003338,114.671347,0.167566,0.079826,False,dy_40.72_dx_00.6_dy_01.2.png
0.88,0.6,1.2,0.005239,4236.786327,0.002561,113.009321,0.121648,0.05899,False,dy_40.88_dx_00.6_dy_01.2.png
1.04,0.6,1.2,0.004253,4415.771283,0.002078,102.240018,0.113697,0.055071,False,dy_41.04_dx_00.6_dy_01.2.png
1.2,0.6,1.2,0.00361,4606.773613,0.001763,106.12812,0.095014,0.045962,False,dy_41.2_dx_00.6_dy_01.2.png
1.36,0.6,1.2,0.003175,4807.473046,0.001551,110.326903,0.082756,0.039982,False,dy_41.36_dx_00.6_dy_01.2.png
1.52,0.6,1.2,0.002873,5016.238115,0.001403,114.79864,0.074421,0.035914,False,dy_41.52_dx_00.6_dy_01.2.png
1.68,0.6,1.2,0.002659,5231.838897,0.001299,119.510734,0.06862,0.033081,False,dy_41.68_dx_00.6_dy_01.2.png
1.84,0.6,1.2,0.002506,5453.302596,0.001225,124.43469,0.064533,0.031083,False,dy_41.84_dx_00.6_dy_01.2.png
2,0.6,1.2,0.002397,5679.835525,0.001173,129.545525,0.061652,0.029674,False,dy_42_dx_00.6_dy_01.2.png
-2,0.68,1.2,0.00237,6001.564339,0.001181,66.228169,0.264415,0.128982,False,dy_4-2_dx_00.68_dy_01.2.png
-1.84,0.68,1.2,0.00248,5773.015719,0.001235,64.155166,0.27649,0.134779,False,dy_4-1.84_dx_00.68_dy_01.2.png
-1.68,0.68,1.2,0.002633,5549.061197,0.00131,62.123833,0.293401,0.142947,False,dy_4-1.68_dx_00.68_dy_01.2.png
-1.52,0.68,1.2,0.002848,5330.317405,0.001416,60.139762,0.3171,0.154443,False,dy_4-1.52_dx_00.68_dy_01.2.png
-1.36,0.68,1.2,0.003153,5117.486142,0.001567,65.517518,0.347159,0.168169,False,dy_4-1.36_dx_00.68_dy_01.2.png
-1.2,0.68,1.2,0.003593,4911.365397,0.001786,63.647942,0.394347,0.190998,False,dy_4-1.2_dx_00.68_dy_01.2.png
-1.04,0.68,1.2,0.004248,4712.865357,0.002111,71.123247,0.445213,0.21668,False,dy_4-1.04_dx_00.68_dy_01.2.png
-0.88,0.68,1.2,0.005261,4523.037247,0.002616,70.605671,0.530008,0.260217,True,dy_4-0.88_dx_00.68_dy_01.2.png
